ID,Depth,Parent ID,Component Name,Row Name,Row ID,Field Values,Hierarchy Path
1924,6,1923,Task,Verify Device & SIM Status,6a3ac6594aebe3f6e59f71f4,,Task/Verify Device & SIM Status
1925,7,1924,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1926,8,1925,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1927,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1928,1,1927,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1929,2,1928,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1930,3,1929,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1931,4,1930,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1932,5,1931,Business Flow,Activate & Provision Service,6a3ac6594aebe3f6e59f71d6,,Business Flow/Activate & Provision Service
1933,6,1932,Task,Activate Service,6a3ac6594aebe3f6e59f71f7,,Task/Activate Service
1934,7,1933,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1935,8,1934,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1936,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1937,1,1936,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1938,2,1937,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1939,3,1938,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1940,4,1939,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1941,5,1940,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1942,6,1941,Task,IVR Menu + Retrieve Customer Info & Route Call,6a3ac6594aebe3f6e59f71fa,,Task/IVR Menu + Retrieve Customer Info & Route Call
1943,7,1942,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1944,8,1943,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1945,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1946,1,1945,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1947,2,1946,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1948,3,1947,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1949,4,1948,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1950,5,1949,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1951,6,1950,Task,Lookup Customer,6a3ac6594aebe3f6e59f7200,,Task/Lookup Customer
1952,7,1951,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1953,8,1952,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1954,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1955,1,1954,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1956,2,1955,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1957,3,1956,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1958,4,1957,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1959,5,1958,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1960,6,1959,Task,LIC to OPUS (Search CTN ) - optional,6a3ac6594aebe3f6e59f7202,,Task/LIC to OPUS (Search CTN ) - optional
1961,7,1960,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1962,8,1961,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1963,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1964,1,1963,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1965,2,1964,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1966,3,1965,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1967,4,1966,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1968,5,1967,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1969,6,1968,Task,LIC to OPUS (Authenticate) - optional,6a3ac6594aebe3f6e59f7203,,Task/LIC to OPUS (Authenticate) - optional
1970,7,1969,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1971,8,1970,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1972,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1973,1,1972,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1974,2,1973,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1975,3,1974,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1976,4,1975,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1977,5,1976,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1978,6,1977,Task,Arrange Customer Down Payment,6a3ac6594aebe3f6e59f720b,,Task/Arrange Customer Down Payment
1979,7,1978,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1980,8,1979,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1981,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1982,1,1981,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1983,2,1982,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1984,3,1983,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1985,4,1984,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1986,5,1985,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1987,6,1986,Task,Skip Trade In,6a3ac6594aebe3f6e59f720d,,Task/Skip Trade In
1988,7,1987,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1989,8,1988,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1990,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
1991,1,1990,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
1992,2,1991,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
1993,3,1992,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
1994,4,1993,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
1995,5,1994,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
1996,6,1995,Task,Setup Payment,6a3ac6594aebe3f6e59f720e,,Task/Setup Payment
1997,7,1996,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
1998,8,1997,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
1999,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2000,1,1999,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
2001,2,2000,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
2002,3,2001,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
2003,4,2002,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
2004,5,2003,Business Flow,Activate Line,6a3ac6594aebe3f6e59f71d7,,Business Flow/Activate Line
2005,6,2004,Task,Complete and Submit Order,6a3ac6594aebe3f6e59f7210,,Task/Complete and Submit Order
2006,7,2005,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2007,8,2006,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2008,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2009,1,2008,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2010,2,2009,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2011,3,2010,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2012,4,2011,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2013,5,2012,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2014,6,2013,Task,Apply Promotions & Top Offers,6a3ac6594aebe3f6e59f7214,,Task/Apply Promotions & Top Offers
2015,7,2014,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2016,8,2015,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2017,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2018,1,2017,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2019,2,2018,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2020,3,2019,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2021,4,2020,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2022,5,2021,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2023,6,2022,Task,Select Rate Plan,6a3ac6594aebe3f6e59f7215,,Task/Select Rate Plan
2024,7,2023,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2025,8,2024,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2026,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2027,1,2026,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2028,2,2027,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2029,3,2028,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2030,4,2029,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2031,5,2030,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2032,6,2031,Task,Build Cart,6a3ac6594aebe3f6e59f7217,,Task/Build Cart
2033,7,2032,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2034,8,2033,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2035,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2036,1,2035,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2037,2,2036,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2038,3,2037,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2039,4,2038,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2040,5,2039,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2041,6,2040,Task,Create Account,6a3ac6594aebe3f6e59f7218,,Task/Create Account
2042,7,2041,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2043,8,2042,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2044,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2045,1,2044,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2046,2,2045,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2047,3,2046,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2048,4,2047,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2049,5,2048,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2050,6,2049,Task,Setup Billing,6a3ac6594aebe3f6e59f721a,,Task/Setup Billing
2051,7,2050,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2052,8,2051,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2053,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2054,1,2053,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2055,2,2054,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2056,3,2055,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2057,4,2056,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2058,5,2057,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2059,6,2058,Task,Review & Submit Order,6a3ac6594aebe3f6e59f721c,,Task/Review & Submit Order
2060,7,2059,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2061,8,2060,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2062,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2063,1,2062,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
2064,2,2063,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
2065,3,2064,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
2066,4,2065,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
2067,5,2066,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
2068,6,2067,Task,Review Credit Policy,6a3ac6594aebe3f6e59f721f,,Task/Review Credit Policy
2069,7,2068,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2070,8,2069,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2071,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2072,1,2071,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
2073,2,2072,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
2074,3,2073,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
2075,4,2074,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
2076,5,2075,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
2077,6,2076,Task,Capture TCP,6a3ac6594aebe3f6e59f7220,,Task/Capture TCP
2078,7,2077,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2079,8,2078,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2080,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2081,1,2080,Channel,MVNO,6a3ac6594aebe3f6e59f71ab,,Channel/MVNO
2082,2,2081,Product,Wholesale Mobility,6a3ac6594aebe3f6e59f71b3,,Product/Wholesale Mobility
2083,3,2082,Domain,Onboard & Activate,6a3ac6594aebe3f6e59f71ba,,Domain/Onboard & Activate
2084,4,2083,Subdomain,Setup & Activate,6a3ac6594aebe3f6e59f71c2,,Subdomain/Setup & Activate
2085,5,2084,Business Flow,Activate New Mobility Customer,6a3ac6594aebe3f6e59f71da,,Business Flow/Activate New Mobility Customer
2086,6,2085,Task,Check for Fraud,6a3ac6594aebe3f6e59f7221,,Task/Check for Fraud
2087,7,2086,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2088,8,2087,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2089,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2090,1,2089,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
2091,2,2090,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
2092,3,2091,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
2093,4,2092,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
2094,5,2093,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
2095,6,2094,Task,View Customer Summary,6a3ac6594aebe3f6e59f7223,,Task/View Customer Summary
2096,7,2095,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2097,8,2096,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2098,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2099,1,2098,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
2100,2,2099,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
2101,3,2100,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
2102,4,2101,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
2103,5,2102,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
2104,6,2103,Task,Change Rate Plan / Add a Line,6a3ac6594aebe3f6e59f7224,,Task/Change Rate Plan / Add a Line
2105,7,2104,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2106,8,2105,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2107,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2108,1,2107,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
2109,2,2108,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
2110,3,2109,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
2111,4,2110,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
2112,5,2111,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
2113,6,2112,Task,Complete Sale / Submit Order,6a3ac6594aebe3f6e59f7225,,Task/Complete Sale / Submit Order
2114,7,2113,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2115,8,2114,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2116,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2117,1,2116,Channel,Care,6a3ac6594aebe3f6e59f71ac,,Channel/Care
2118,2,2117,Product,Mobility,6a3ac6594aebe3f6e59f71b4,,Product/Mobility
2119,3,2118,Domain,Use & Manage,6a3ac6594aebe3f6e59f71bb,,Domain/Use & Manage
2120,4,2119,Subdomain,Change Plan / Change Speed,6a3ac6594aebe3f6e59f71c3,,Subdomain/Change Plan / Change Speed
2121,5,2120,Business Flow,Add a Line,6a3ac6594aebe3f6e59f71d8,,Business Flow/Add a Line
2122,6,2121,Task,Lookup & Authenticate Customer,6a3ac6594aebe3f6e59f7227,,Task/Lookup & Authenticate Customer
2123,7,2122,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,,Application/CSI - Customer Care
2124,8,2123,Application,CSI - Customer Care,6a3ac6594aebe3f6e59f72b8,"{""name"":""CSI - Customer Care"",""correlation_id_qualifier"":""20182"",""persona_id"":"""",""correlation_id"":""20182""}",CSI - Customer Care
2125,0,,Line Of Business,Mass Markets,6a3ac6594aebe3f6e59f71a7,,Line Of Business/Mass Markets
2126,1,2125,Channel,Retail,6a3ac6594aebe3f6e59f71ad,,Channel/Retail
2127,2,2126,Product,Broadband,6a3ac6594aebe3f6e59f71b5,,Product/Broadband
2128,3,2127,Domain,Shop & Purchase,6a3ac6594aebe3f6e59f71bc,,Domain/Shop & Purchase
2129,4,2128,Subdomain,Order Plan/Device,6a3ac6594aebe3f6e59f71c4,,Subdomain/Order Plan/Device
2130,5,2129,Business Flow,Activate New AIA Customer,6a3ac6594aebe3f6e59f71d9,,Business Flow/Activate New AIA Customer
2131,6,2130,Task,Check Credit,6a3ac6594aebe3f6e59f7219,,Task/Check Credit
